peptide_id,sequence_length,n_trp,n_tyr,n_phe,n_pro,epsilon_214_published,purity,aaa_ratio,aaa_cv,actual_concentration,rt,height,area,conc_u_m,hplc_dilution_factor,batch,aaa_adj,hplc_conc_raw,hplc_df,hplc_adj,diff_adj
PEP-0172,11,0,0,0,0,15023,0.97602,0.166714285714286,10.7144810818985,0.325432954285714,9.81533333333334,494.221441213653,74.8912972381149,16.6170310497493,5,5,325.432954285714,16.6170310497493,5,249.2554657462395,-76.1774885394745
PEP-0191,11,0,2,1,1,28271,0.86589,0.18703125,10.8893462837081,0.323896978125,12.1873333333333,824.516066258676,129.888859550847,16.9152549292659,5,5,323.89697812500003,16.9152549292659,5,253.72882393898848,-70.16815418601155
PEP-0296,15,0,0,0,4,24248,0.64599,0.161015625,11.04300507,0.32203125,12.2801666666667,834.953970153825,166.403543096676,40.9417240174875,5,6,322.03125,40.9417240174875,5,614.1258602623125,292.0946102623125
PEP-0052,8,0,0,1,2,17309,98.616,0.163178571428571,7.80837444280015,0.32184036,11.4996666666667,950.773247589749,153.456156418019,42.7728506893047,5,1,321.84036,42.7728506893047,5,641.5927603395704,319.75240033957044
PEP-0327,17,0,2,2,0,41860,0.84276,0.160575,14.69,0.32115,14.0255,601.026061618718,287.512707850139,22.8947848264166,5,6,321.15,22.8947848264166,5,343.421772396249,22.271772396249048
PEP-0260,14,0,0,1,0,28075,1.0,0.159125,7.62570530715808,0.31825,8.57816666666667,682.081002064873,152.281854268134,18.0803626320136,5,5,318.25,18.0803626320136,5,271.205439480204,-47.04456051979599
PEP-0036,7,0,0,1,3,18953,98.13,0.1609,8.39145539145812,0.31578234,12.4323333333333,481.461045855928,160.247970185359,48.8799323405805,5,1,315.78234,48.8799323405805,5,733.1989851087076,417.4166451087076
PEP-0338,12,0,1,0,1,23965,0.93939,0.15555,14.76,0.3111,10.0568333333333,781.379479082287,110.509391339176,17.3022375668038,5,6,311.1,17.3022375668038,5,259.533563502057,-51.56643649794296
PEP-0236,14,0,0,0,1,25597,0.84647,0.18365625,11.2856152260755,0.310919011875,,,128.740255035009,18.7214982745847,5,5,310.919011875,18.7214982745847,5,280.8224741187705,-30.09653775622945
PEP-0147,10,0,0,0,1,11604,0.81285,0.1907,16.1608411203018,0.31002099,11.1648333333333,404.951105052439,79.057799411501,29.5134951325274,5,4,310.02099,29.5134951325274,5,442.702426987911,132.681436987911
PEP-0004,7,0,0,0,0,11066,95.203,0.16275,11.7705631673529,0.309885765,9.08383333333333,267.195482584999,77.8363280296107,23.4460895323847,5,1,309.885765,23.4460895323847,5,351.6913429857705,41.805577985770526
PEP-0116,11,0,0,0,0,9626,0.80705,0.1919,10.1279491748506,0.30974579,,,93.9125424046651,32.5204454618274,5,4,309.74579,32.5204454618274,5,487.806681927411,178.06089192741098
PEP-0252,12,0,0,0,1,13210,0.98625,0.1565,12.6672380840888,0.30869625,12.3265,411.056765524952,63.7000046942121,20.1550402449651,5,5,308.69625,20.1550402449651,5,302.3256036744765,-6.370646325523524
PEP-0312,17,0,0,1,1,23607,0.83711,0.1542,15.24278412,0.3084,11.8313333333333,623.740333404623,159.570234423561,25.4108915255051,5,6,308.40000000000003,25.4108915255051,5,381.1633728825765,72.76337288257645
PEP-0132,9,0,2,1,0,23598,0.88674,0.173892857142857,11.6542261324989,0.308395504285714,10.5643333333333,939.023911237318,227.879593503836,32.1891111540294,5,4,308.395504285714,32.1891111540294,5,482.836667310441,174.44116302472702
PEP-0171,12,0,1,0,1,23956,0.96537,0.1593,8.17939334426811,0.307566882,10.0891666666667,747.840419724676,113.199696163487,17.7309487592198,5,5,307.566882,17.7309487592198,5,265.964231388297,-41.60265061170298
PEP-0297,17,0,0,0,1,18269,0.62135,0.1525,18.70673066,0.305,,,123.590287960178,26.4183420888757,5,6,305.0,26.4183420888757,5,396.2751313331355,91.2751313331355
PEP-0164,12,0,0,1,0,26412,1.0,0.152071428571429,3.39139686610392,0.304142857142857,8.73566666666667,164.997786343795,153.857488519774,19.4176243777795,5,5,304.142857142857,19.4176243777795,5,291.2643656666925,-12.87849147616447
PEP-0148,11,0,0,0,0,9717,0.9166,0.163111111111111,14.9426438802972,0.299015288888889,11.511,285.086768369022,61.7042545670847,21.1671141871925,5,4,299.015288888889,21.1671141871925,5,317.5067128078875,18.491423918998464
PEP-0031,7,0,0,0,0,5963,96.689,0.153625,12.496652019364,0.2970769525,11.3893333333333,283.360049229961,39.1678854261991,21.8949552385259,5,1,297.0769525,21.8949552385259,5,328.4243285778885,31.347376077888494
PEP-0345,13,0,1,1,2,27709,0.95634,0.14790625,7.79,0.2958125,9.35466666666667,726.979773868313,122.263555027108,18.2273439520414,5,6,295.8125,18.2273439520414,5,273.41015928062103,-22.40234071937897
PEP-0107,9,0,1,0,0,13263,0.94199,0.1566,8.2564605132222,0.295031268,11.7038333333333,767.626187016003,93.8296868967445,23.5818158025446,5,4,295.031268,23.5818158025446,5,353.727237038169,58.69596903816898
PEP-0204,12,0,0,1,0,20940,0.86465,0.168214285714286,11.537104977828,0.290892964285714,9.611,300.655411871273,122.680236408458,19.5288501127758,5,5,290.892964285714,19.5288501127758,5,292.932751691637,2.0397874059230503
PEP-0247,14,0,1,0,0,28160,0.98915,0.14595,16.8740858343674,0.288732885,,,163.687783738307,19.3759213705383,5,5,288.732885,19.3759213705383,5,290.6388205580745,1.905935558074475
PEP-0099,10,0,0,0,0,8756,0.94375,0.15253125,22.3493921450316,0.287902734375,10.3251666666667,417.483126902674,48.2744846518908,18.3776780310228,5,4,287.902734375,18.3776780310228,5,275.665170465342,-12.237563909658036
PEP-0214,11,0,1,1,0,25363,0.98417,0.144333333333333,9.92450393818254,0.284097073333333,10.7083333333333,366.041665014652,144.996998386719,19.0562365633297,5,5,284.097073333333,19.0562365633297,5,285.8435484499455,1.746475116612487
PEP-0125,12,0,1,1,0,21081,0.77965,0.180375,16.7886888695891,0.2812587375,9.22483333333333,911.768210016905,172.506861138696,27.2768308174337,5,4,281.2587375,27.2768308174337,5,409.1524622615056,127.89372476150557
PEP-0211,12,0,1,3,0,36657,0.93788,0.14975,9.9160216393439,0.28089506,9.38683333333333,510.476589027134,224.892893273907,20.4501998957823,5,5,280.89506,20.4501998957823,5,306.7529984367345,25.857938436734518
PEP-0243,12,0,0,0,0,15851,0.93864,0.1494375,13.7518038819435,0.28053603,11.6286666666667,427.224847366733,49.6749897100599,10.4462367695119,5,5,280.53603,10.4462367695119,5,156.6935515426785,-123.84247845732148
PEP-0305,17,0,1,0,2,26331,0.56774,0.13959375,44.35285504,0.2791875,10.2493333333333,533.289803219023,78.285672046637,12.4375501718439,5,6,279.1875,12.4375501718439,5,186.5632525776585,-92.62424742234148
PEP-0203,12,0,2,0,1,24146,0.92964,0.149142857142857,12.2472464489231,0.277298331428571,10.047,693.592542554499,106.653263831773,16.5577234148034,5,5,277.29833142857103,16.5577234148034,5,248.36585122205105,-28.93248020652001
PEP-0307,15,0,1,0,3,31980,0.7867,0.137305556,22.03299424,0.274611112,10.1951666666667,320.514387973463,190.770818373974,26.5457202218012,5,6,274.611112,26.5457202218012,5,398.185803327018,123.574691327018
PEP-0251,14,0,0,2,1,25824,0.98895,0.1383,13.5390329981036,0.27354357,11.665,592.849832584272,110.404044859577,15.8975974281937,5,5,273.54357,15.8975974281937,5,238.4639614229055,-35.07960857709449
PEP-0322,17,0,1,4,1,49248,0.83319,0.136708333333333,12.02,0.273416666666666,12.4473333333333,663.417828473773,238.05201142162,17.0379126261725,5,6,273.41666666666595,17.0379126261725,5,255.5686893925875,-17.84797727407846
PEP-0198,12,0,0,0,1,13530,1.0,0.13485,10.6866394878536,0.2697,9.48316666666667,438.309370661778,64.1867844674489,19.7103591179023,5,5,269.7,19.7103591179023,5,295.6553867685345,25.955386768534535
PEP-0197,11,0,0,0,3,17744,0.96276,0.13995,9.99431767046423,0.269476524,11.4311666666667,397.665635885241,92.2331633869908,31.6332830493503,5,5,269.476524,31.6332830493503,5,474.4992457402545,205.0227217402545
PEP-0303,15,0,3,0,3,37542,0.82318,0.134714286,17.60756524,0.269428572,10.024,765.939806586034,190.681926891149,21.5335712630179,5,6,269.428572,21.5335712630179,5,323.0035689452685,53.57499694526854
PEP-0186,12,0,0,0,1,13513,0.78271,0.171166666666667,14.8910766456521,0.267947723333333,11.8585,440.133168802246,68.9141003980476,21.1952083404218,5,5,267.947723333333,21.1952083404218,5,317.928125106327,49.980401772994014
PEP-0057,8,0,1,0,0,12115,0.70096,0.190607142857143,19.4847561858204,0.267215965714286,8.44916666666666,245.728884817209,40.7753934722787,11.2189829336301,5,4,267.215965714286,11.2189829336301,5,168.2847440044515,-98.93122170983452
PEP-0053,10,0,0,0,2,19285,0.79658,0.16695,7.25485327517928,0.265978062,8.417,221.280004006713,62.5449131052592,14.9611082658197,5,4,265.978062,14.9611082658197,5,224.4166239872955,-41.561438012704514
PEP-0118,11,0,1,1,0,25356,0.72669,0.1815,13.596653090086,0.26378847,,,330.285617765214,43.4197846354859,5,4,263.78847,43.4197846354859,5,651.2967695322884,387.5082995322884
PEP-0181,12,0,1,0,1,23799,0.98821,0.13340625,14.7291306290157,0.263666780625,10.8346666666667,597.6154011856,98.2916031795903,15.5102573975242,5,5,263.666780625,15.5102573975242,5,232.653860962863,-31.012919662136994
PEP-0298,17,0,1,0,3,28768,0.56781,0.131453125,51.60120266,0.26290625,9.33733333333333,872.741519439536,123.926996244089,19.9146694055968,5,6,262.90625,19.9146694055968,5,298.720041083952,35.813791083952026
PEP-0202,12,0,0,0,1,18500,0.96461,0.13584375,8.65156607631351,0.262072479375,10.0781666666667,345.605300791517,82.6854754425585,17.4166351643093,5,5,262.072479375,17.4166351643093,5,261.2495274646395,-0.822951910360473
PEP-0155,12,0,2,2,1,34350,0.72217,0.180642857142857,15.4688330071548,0.260909704285714,13.471,946.847235381881,222.138987362094,23.3768994856189,5,4,260.909704285714,23.3768994856189,5,350.6534922842835,89.74378799856953
PEP-0193,11,0,0,1,0,14909,0.97787,0.1329,9.91402202678742,0.259917846,12.3368333333333,471.142496347809,63.3048133615594,14.1536014849105,5,5,259.917846,14.1536014849105,5,212.3040222736575,-47.6138237263425
PEP-0267,13,0,0,0,0,21970,0.71916,0.180321428571429,18.341345494778,0.259359917142857,,,93.9067051162128,14.2477173594618,5,5,259.359917142857,14.2477173594618,5,213.715760391927,-45.64415675093
PEP-0201,12,0,0,0,0,16102,0.91671,0.141053571428571,13.8419310725094,0.258610438928571,8.71166666666667,525.446006007495,75.640210205529,15.6585538453875,5,5,258.610438928571,15.6585538453875,5,234.8783076808125,-23.732131247758502
PEP-0158,12,0,0,2,0,26261,0.6635,0.19384375,14.9571572542055,0.25723065625,12.3075,414.012430221785,171.770274117036,21.8029618213366,5,4,257.23065625000004,21.8029618213366,5,327.0444273200489,69.81377107004892
PEP-0217,11,0,0,1,1,17530,0.95269,0.134833333333333,11.9617239428597,0.256908736666667,11.3345,390.425440409,77.9041736559011,17.4810218009427,5,5,256.90873666666704,17.4810218009427,5,262.2153270141405,5.3065903474734455
PEP-0175,12,0,1,1,0,31579,0.80901,0.158666666666667,7.13005332601515,0.25672584,,,198.049599838821,20.9052006965411,5,5,256.72584,20.9052006965411,5,313.5780104481165,56.85217044811651
PEP-0161,11,0,1,2,0,25445,0.98009,0.130642857142857,12.8073335832729,0.256083515714286,14.3058333333333,708.785815937084,159.987722236081,20.9586326372019,5,4,256.083515714286,20.9586326372019,5,314.3794895580285,58.2959738437425
PEP-0199,12,0,1,0,1,18768,0.95978,0.132642857142857,13.3502856173705,0.254615922857143,10.0715,553.027477954639,83.7567953522521,17.3484942422693,5,5,254.615922857143,17.3484942422693,5,260.2274136340395,5.611490776896517
PEP-0295,17,0,0,1,1,24053,0.55639,0.127258929,13.41733763,0.254517858,11.8466666666667,751.095484750999,120.996939173638,18.8662704920382,5,6,254.517858,18.8662704920382,5,282.994057380573,28.476199380573007
PEP-0173,11,0,0,0,0,9673,0.97548,0.12975,14.2529803536854,0.25313706,10.6616666666667,301.645562166456,38.1017913062533,13.1299463476527,5,5,253.13706,13.1299463476527,5,196.9491952147905,-56.18786478520951
PEP-0315,16,0,0,2,1,27552,0.91912,0.126041667,14.70147726,0.252083334,11.8308333333333,751.158588843493,171.236621021875,22.9444360951716,5,6,252.083334,22.9444360951716,5,344.166541427574,92.083207427574
PEP-0254,13,0,0,0,0,22109,0.89709,0.137625,7.75107381530207,0.2469240225,,,138.869615949152,20.9371170035057,5,5,246.9240225,20.9371170035057,5,314.0567550525855,67.13273255258551
PEP-0043,8,0,0,4,0,27560,93.423,0.13185,13.4031185210678,0.246356451,14.8453333333333,967.218966451605,151.018414190039,18.2654105212916,5,1,246.356451,18.2654105212916,5,273.981157819374,27.62470681937401
PEP-0178,11,0,0,0,0,14751,0.95117,0.12890625,11.6178640825335,0.245223515625,10.9953333333333,208.462879598244,70.9885537505324,16.0415234561572,5,5,245.223515625,16.0415234561572,5,240.622851842358,-4.600663782641988
PEP-0241,13,0,1,0,3,30111,1.0,0.1224,9.97853087540309,0.2448,11.0288333333333,406.011127806946,96.318525757888,14.5368899993794,5,5,244.8,14.5368899993794,5,218.05334999069095,-26.746650009309008
PEP-0242,12,0,0,1,0,21035,0.90967,0.132625,12.5438955393573,0.2412899675,,,62.1050448476526,9.84154105818122,5,5,241.2899675,9.84154105818122,5,147.6231158727183,-93.66685162728172
PEP-0166,12,0,0,0,1,18463,0.97539,0.123541666666667,9.93706611321393,0.2410026125,9.13333333333333,466.944972044205,102.000796343331,21.5355114313257,5,5,241.0026125,21.5355114313257,5,323.0326714698855,82.03005896988549
PEP-0205,12,0,0,1,0,20931,1.0,0.119625,13.3244205887525,0.23925,,,86.9068991311651,13.840220905382,5,5,239.25,13.840220905382,5,207.60331358073,-31.646686419270026
PEP-0143,12,0,0,2,1,23738,0.58757,0.196178571428571,8.71190003206707,0.230537286428571,11.8118333333333,815.475650883108,145.209332805389,22.9801599654036,5,4,230.53728642857095,22.9801599654036,5,344.70239948105404,114.16511305248306
PEP-0337,13,0,0,0,3,19962,1.0,0.114446428571429,21.7,0.228892857142858,8.11333333333333,536.863193426088,93.3275672328455,26.0611452438763,5,6,228.892857142858,26.0611452438763,5,390.9171786581445,162.0243215152865
PEP-0270,12,0,0,2,1,28859,0.93545,0.12165625,8.02148559761443,0.227606678125,10.172,635.497627285884,158.89966797379,20.2285960858782,5,5,227.606678125,20.2285960858782,5,303.4289412881729,75.82226316317295
PEP-0014,7,0,0,2,1,29006,58.465,0.19365,12.717256352451,0.226434945,,,249.120568637474,31.5370436162032,5,1,226.434945,31.5370436162032,5,473.055654243048,246.620709243048
PEP-0160,12,0,0,2,0,26183,0.54974,0.205375,14.2969053087348,0.225805705,12.5423333333333,522.69713418321,135.49654921917,17.2499394287858,5,4,225.805705,17.2499394287858,5,258.749091431787,32.94338643178702
PEP-0157,11,0,0,1,0,20038,0.69681,0.160583333333333,13.4593421767668,0.223792145,,,109.933053757879,18.2874295102437,5,4,223.792145,18.2874295102437,5,274.3114426536555,50.519297653655485
PEP-0249,13,0,0,1,2,27194,0.95711,0.116833333333333,12.8659662695131,0.223644703333333,11.0811666666667,524.057630664375,120.884885161635,18.4466955322033,5,5,223.644703333333,18.4466955322033,5,276.7004329830495,53.05572964971648
PEP-0269,13,0,0,0,2,16872,0.94452,0.117,8.92845402383598,0.22101768,10.965,355.895885072366,70.7517541924972,20.4685975214075,5,5,221.01768,20.4685975214075,5,307.0289628211125,86.0112828211125
PEP-0213,11,0,0,1,1,17619,0.94551,0.1167,2.4724144038138,0.220682034,10.9466666666667,386.239049346959,74.4458420479859,16.605514375443,5,5,220.682034,16.605514375443,5,249.08271563164504,28.40068163164503
PEP-0231,13,0,1,0,0,17150,0.9465,0.1163,16.7134316937543,0.2201559,,,50.3941747995123,9.79478616122687,5,5,220.1559,9.79478616122687,5,146.92179241840304,-73.23410758159693
PEP-0308,17,0,1,0,2,26388,0.59556,0.109964286,27.79101966,0.219928572,10.2415,735.510339230473,96.2961366880045,15.257492266059,5,6,219.928572,15.257492266059,5,228.862383990885,8.933811990885005
PEP-0187,12,0,1,1,1,29065,0.9731,0.1126875,9.63006926219975,0.2193124125,11.4836666666667,681.720455230084,115.890723314165,14.6382118623425,5,5,219.3124125,14.6382118623425,5,219.5731779351375,0.2607654351375004
PEP-0255,12,0,0,0,1,13469,0.94857,0.114875,14.0781843792186,0.2179339575,12.172,362.442520695309,46.6016236939395,14.3912123074361,5,5,217.9339575,14.3912123074361,5,215.8681846115415,-2.065772888458497
PEP-0192,12,0,0,1,2,21091,0.98171,0.110791666666667,8.78630723172911,0.217530574166667,12.4806666666667,615.02771920074,87.7948657890665,18.5915477180752,5,5,217.53057416666695,18.5915477180752,5,278.873215771128,61.34264160446102
PEP-0222,11,0,0,0,1,12492,1.0,0.10875,0.975319698188344,0.2175,12.2415,246.154935282109,43.2335665796854,14.6798297442143,5,5,217.5,14.6798297442143,5,220.1974461632145,2.697446163214522
PEP-0330,17,0,1,1,1,28555,0.76929,0.108625,17.88,0.21725,16.0986666666667,457.009384978209,118.403056210431,15.250264839056,5,6,217.25,15.250264839056,5,228.75397258584,11.503972585839987
PEP-0263,12,0,0,0,1,13221,0.98071,0.1105,14.8620321074217,0.21673691,11.0361666666667,249.357103915409,52.8255165101509,16.6968571054273,5,5,216.73691,16.6968571054273,5,250.4528565814095,33.7159465814095
PEP-0189,12,0,0,0,0,21111,1.0,0.108,1.96418550329597,0.216,,,69.3913060811174,10.9565796790168,5,5,216.0,10.9565796790168,5,164.34869518525198,-51.651304814748016
PEP-0233,13,0,2,0,1,25049,1.0,0.1075,16.4311830071215,0.215,10.5646666666667,432.08329903374,40.8557127461536,6.08678417600095,5,5,215.0,6.08678417600095,5,91.30176264001425,-123.69823735998575
PEP-0159,11,0,2,2,0,30769,0.91973,0.1160625,12.8116504472691,0.21349232625,14.606,617.93790658674,156.622694350604,16.9675858115424,5,4,213.49232625,16.9675858115424,5,254.513787173136,41.021460923136
PEP-0210,12,0,0,2,1,28815,0.89945,0.11765625,13.787788254081,0.211651828125,9.62833333333333,478.598961139713,136.216646857036,17.3701411447381,5,5,211.651828125,17.3701411447381,5,260.5521171710715,48.90028904607146
PEP-0152,10,0,0,1,0,13865,0.91908,0.114642857142857,22.4454774613504,0.210731914285714,12.2328333333333,306.648602049123,64.5922889941357,15.5288589960658,5,4,210.731914285714,15.5288589960658,5,232.932884940987,22.20097065527301
PEP-0183,12,0,0,1,0,21121,0.69122,0.1503,15.1219470000221,0.207780732,,,116.373552198464,18.3661682998696,5,5,207.780732,18.3661682998696,5,275.492524498044,67.71179249804396
PEP-0220,12,0,0,0,0,15870,1.0,0.103625,7.49948524296411,0.20725,11.624,190.339468345715,64.1129834418825,13.4662851169676,5,5,207.25,13.4662851169676,5,201.994276754514,-5.255723245486024
PEP-0140,8,0,0,1,0,11953,1.0,0.103166666666667,12.4873716422328,0.206333333333333,12.1383333333333,67.0539578947442,53.4449860008972,14.9042042446519,5,4,206.333333333333,14.9042042446519,5,223.5630636697785,17.2297303364455
PEP-0234,13,0,1,0,0,17306,0.95223,0.108,15.8113883008419,0.20568168,10.4223333333333,498.5888921478,52.3854590016854,10.0900379447755,5,5,205.68168,10.0900379447755,5,151.3505691716325,-54.33111082836752
PEP-0321,17,0,0,2,1,33691,0.93026,0.10215,12.55,0.2043,15.2548333333333,477.019539849509,121.320321156119,13.0384662922491,5,6,204.3,13.0384662922491,5,195.5769943837365,-8.72300561626352
PEP-0248,12,0,0,1,2,26233,0.95633,0.10528125,16.4484415159663,0.201367235625,11.8535,597.893911160556,108.142184034965,17.2615977964477,5,5,201.367235625,17.2615977964477,5,258.9239669467155,57.55673132171549
PEP-0060,7,0,0,0,0,6052,0.81147,0.122875,7.3948247590585,0.1994187525,9.48333333333333,209.191491583767,26.3584198013596,14.5177460901958,5,4,199.4187525,14.5177460901958,5,217.766191352937,18.347438852937017
PEP-0283,13,0,0,1,1,19487,0.69218,0.141678571428571,16.9925810571362,0.196134147142857,12.042,406.518820032939,71.2130881511694,14.1194956283546,5,5,196.13414714285705,14.1194956283546,5,211.792434425319,15.65828728246197
PEP-0235,13,0,0,2,0,22109,0.67213,0.142375,15.0087019522462,0.1913890175,,,66.3469653612483,10.0030101408549,5,5,191.3890175,10.0030101408549,5,150.0451521128235,-41.34386538717649
PEP-0262,14,0,3,0,0,33874,0.84002,0.1135,14.077629978773,0.19068454,10.3875,712.319397266302,154.185935036207,15.1724956245898,5,5,190.68454000000003,15.1724956245898,5,227.587434368847,36.90289436884697
PEP-0331,17,0,1,1,0,26245,0.6803,0.095,12.79,0.19,17.1996666666667,388.801432884914,66.5313800962904,8.45003874976699,5,6,190.0,8.45003874976699,5,126.75058124650486,-63.249418753495135
PEP-0089,8,0,0,0,0,7019,0.68163,0.139,12.3732641510754,0.18949314,10.81,143.789633410107,13.47548077379,6.39952546601604,5,4,189.49314,6.39952546601604,5,95.9928819902406,-93.50025800975942
PEP-0086,11,0,0,0,0,15083,0.66382,0.1423125,12.6676947150214,0.1889397675,9.06516666666666,195.793992992786,42.9027485468359,9.48147993255894,5,4,188.9397675,9.48147993255894,5,142.2221989883841,-46.717568511615895
PEP-0207,11,0,1,0,1,23056,0.88447,0.10575,7.33622725729688,0.187065405,10.285,221.50161997406,84.6482277247851,13.8443039636238,5,5,187.065405,13.8443039636238,5,207.664559454357,20.59915445435701
PEP-0179,11,0,1,0,0,15271,0.80128,0.115785714285714,7.39537975133275,0.185553554285714,11.0508333333333,505.502050369212,49.0342337447946,10.7031265677416,5,5,185.553554285714,10.7031265677416,5,160.546898516124,-25.00665576959
PEP-0182,12,0,1,0,0,16040,0.96514,0.09571875,10.1034197139529,0.18476398875,11.5483333333333,491.06427419122,54.9644449639163,11.422370108877,5,5,184.76398875,11.422370108877,5,171.335551633155,-13.428437116845004
PEP-0184,12,0,0,0,1,13591,0.63907,0.143916666666667,14.7749552408991,0.183945648333333,,,70.1940422160405,21.4346043166119,5,5,183.945648333333,21.4346043166119,5,321.5190647491785,137.5734164158455
PEP-0264,13,0,1,0,1,19752,0.94199,0.09628125,17.0863188074343,0.181391949375,10.5595,346.614111812089,49.4427077366418,9.65093551495027,5,5,181.391949375,9.65093551495027,5,144.76403272425404,-36.62791665074596
PEP-0190,11,0,1,1,0,20343,0.96984,0.0926428571428571,13.292266465249,0.179697497142857,12.0083333333333,522.282330657494,62.8175891804131,10.2930720117343,5,5,179.69749714285695,10.2930720117343,5,154.3960801760145,-25.30141696684248
PEP-0061,9,0,0,0,2,13150,0.62746,0.137785714285714,13.7046856542113,0.172910048571429,7.46833333333333,145.579241729911,56.8236348379032,24.2836046315826,5,4,172.910048571429,24.2836046315826,5,364.25406947373904,191.34402090231004
PEP-0212,12,0,0,2,1,23685,0.94661,0.0913214285714286,13.0762840751419,0.172891555,11.518,482.351711234872,83.916125284697,13.3136800388223,5,5,172.891555,13.3136800388223,5,199.7052005823345,26.813645582334487
PEP-0185,12,0,0,0,1,13485,1.0,0.0851666666666667,12.0432768636463,0.170333333333333,12.2283333333333,424.186584655045,47.8710719125957,14.7613542746209,5,5,170.333333333333,14.7613542746209,5,221.4203141193135,51.0869807859805
PEP-0271,13,0,0,3,1,29873,0.68652,0.123777777777778,12.7197848570801,0.16995184,10.5163333333333,400.396233626769,121.335997960356,14.8707010270799,5,5,169.95184,14.8707010270799,5,223.0605154061985,53.1086754061985
PEP-0196,11,0,0,0,1,17614,1.0,0.082,10.3263234780569,0.164,11.5355,270.03206096825,53.8825530921094,12.022793380215,5,5,164.0,12.022793380215,5,180.341900703225,16.341900703225008
PEP-0333,15,0,1,1,0,24174,0.96188,0.0819583333333333,19.38,0.163916666666667,17.3316666666667,299.444383711766,61.7516860036558,8.51489010281787,5,6,163.916666666667,8.51489010281787,5,127.72335154226803,-36.19331512439896
PEP-0352,13,0,2,0,0,22458,1.0,0.081708333,18.01,0.163416666,12.3226666666667,455.819135649778,76.8092599723022,11.4004304289937,5,6,163.416666,11.4004304289937,5,171.0064564349055,7.589790434905495
PEP-0316,16,0,1,2,1,32887,0.53664,0.08140625,13.90746813,0.1628125,,,75.631349975316,8.34451542161128,5,6,162.8125,8.34451542161128,5,125.1677313241692,-37.64476867583079
PEP-0339,13,0,1,0,3,25006,0.85313,0.0811111111111111,16.59,0.162222222222222,10.1115,688.98311009834,78.2586390704964,15.3620004849531,5,6,162.222222222222,15.3620004849531,5,230.43000727429649,68.20778505207448
PEP-0317,16,0,0,0,3,22582,0.69979,0.0807,18.41368677,0.1614,11.1691666666667,255.007612777505,70.3833389944557,16.1167225377151,5,6,161.39999999999998,16.1167225377151,5,241.75083806572647,80.35083806572649
PEP-0167,11,0,0,0,1,22635,0.85623,0.093875,12.3916471557422,0.1607571825,,,85.3208918985038,14.2486459416339,5,5,160.7571825,14.2486459416339,5,213.7296891245085,52.9725066245085
PEP-0293,16,0,0,0,0,14873,0.83715,0.080339286,27.69193565,0.160678572,12.6346666666667,506.954373976667,53.1369410368279,11.9090389826818,5,6,160.678572,11.9090389826818,5,178.635584740227,17.957012740226986
PEP-0340,13,0,0,1,1,24728,0.9217,0.079916667,16.59,0.159833334,10.7866666666667,384.844601433967,64.151392304535,9.69654805915068,5,6,159.83333399999998,9.69654805915068,5,145.44822088726022,-14.38511311273976
PEP-0319,15,0,0,1,0,18893,0.71063,0.0798125,12.47,0.159625,14.7003333333333,195.870686826493,36.7121957447671,6.47721303212249,5,6,159.625,6.47721303212249,5,97.15819548183735,-62.46680451816265
PEP-0259,12,0,1,1,1,23783,0.97165,0.081375,10.0583360779785,0.1581360375,11.239,321.828285328469,58.3703637969738,9.21773163365767,5,5,158.1360375,9.21773163365767,5,138.26597450486503,-19.87006299513496
PEP-0240,12,0,0,0,0,10991,0.79104,0.0999,8.88582223069956,0.158049792,,,17.9973713477702,5.45821470529532,5,5,158.049792,5.45821470529532,5,81.8732205794298,-76.1765714205702
PEP-0309,15,0,1,1,2,29480,0.71765,0.07825,20.6793441,0.1565,11.6183333333333,587.884824293243,102.293710100814,14.1309172676908,5,6,156.5,14.1309172676908,5,211.963759015362,55.463759015362
PEP-0200,12,0,0,2,3,28887,1.0,0.07759375,5.69615375215051,0.1551875,11.6766666666667,456.095421389726,72.8735329015035,11.6437434732214,5,5,155.1875,11.6437434732214,5,174.656152098321,19.468652098321
PEP-0176,12,0,0,1,3,23770,0.78662,0.0985714285714286,10.7859099668143,0.155076514285714,11.0151666666667,598.116282378469,81.0264652631158,17.1539039405347,5,5,155.076514285714,17.1539039405347,5,257.3085591080205,102.2320448223065
PEP-0174,11,0,0,1,1,17744,0.92265,0.0831071428571429,11.8785794480573,0.153357610714286,10.658,379.295939387915,54.7368896533808,12.108056197797,5,5,153.357610714286,12.108056197797,5,181.620842966955,28.263232252668985
PEP-0215,12,0,0,2,2,26326,0.96987,0.0789,7.4363525534631,0.153045486,12.2638333333333,422.585810982953,76.5311556623346,12.1617015735975,5,5,153.045486,12.1617015735975,5,182.4255236039625,29.38003760396248
PEP-0168,12,0,1,0,2,21510,0.64736,0.117375,11.8633214927276,0.15196776,,,66.8469798962396,13.7885684604455,5,5,151.96776,13.7885684604455,5,206.8285269066825,54.8607669066825
PEP-0219,12,0,1,0,2,21386,1.0,0.075875,9.44836037798664,0.15175,11.907,430.623021378885,73.0446008900544,15.1834623950392,5,5,151.75,15.1834623950392,5,227.751935925588,76.00193592558799
PEP-0273,13,0,0,1,0,17175,0.9769,0.0774,12.2262095314631,0.15122412,10.7321666666667,348.444019653285,48.7130559170764,9.45425636430401,5,5,151.22412,9.45425636430401,5,141.81384546456016,-9.41027453543984
