peptide_id,sequence_length,n_trp,n_tyr,n_phe,n_pro,epsilon_214_published,purity,aaa_ratio,aaa_cv,actual_concentration,rt,height,area,conc_u_m,hplc_dilution_factor,batch,aaa_adj,hplc_conc_raw,hplc_df,hplc_adj,purity_num,diff_adj,mean_xy,ratio,diff_pct_relAAA,diff_pct_of_mean,log2fc,pct_diff
PEP-0095,8,0,0,1,1,14726,0.85755,0.278035714285714,12.2081792553178,0.476859053571429,10.5401666666667,512.285554932092,64.9338405256203,17.9608443353582,5,4,476.859053571429,17.9608443353582,5,269.412665030373,0.85755,-207.446388541056,373.13585930090096,0.5649733668944957,-43.502663310550425,-55.59540402515132,-0.8237452350672712,-43.502663310550425
PEP-0288,16,0,0,0,0,24920,0.8379,0.237214286,8.88243279,0.474428572,11.2225,1333.44484779647,183.927107559663,24.6023418351609,5,6,474.428572,24.6023418351609,5,369.0351275274135,0.8379,-105.39344447258652,421.7318497637067,0.7778518186029771,-22.214818139702285,-24.990629598318858,-0.3624327480666777,-22.214818139702285
PEP-0348,13,0,2,0,1,25194,0.80172,0.237,13.02,0.474,10.1003333333333,738.825816106524,175.60655000119,25.9938348359445,5,6,474.0,25.9938348359445,5,389.90752253916753,0.80172,-84.09247746083247,431.95376126958377,0.8225897099982438,-17.741029000175626,-19.467934996947527,-0.2817550700067093,-17.741029000175626
PEP-0026,7,0,0,0,0,11045,82.523,0.2865,11.392699029837,0.47285679,10.638,684.857930240798,199.529761181388,60.2172208182851,5,1,472.8567900000001,60.2172208182851,5,903.2583122742764,82.523,430.4015222742764,688.0575511371383,1.9102153788978613,91.02153788978612,62.55312823221849,0.9337353128944504,91.02153788978612
PEP-0350,13,0,3,2,0,43153,0.98693,0.23521875,17.4,0.4704375,11.3421666666667,804.260859589075,236.834032124985,18.2941342143061,5,6,470.4375,18.2941342143061,5,274.4120132145915,0.98693,-196.02548678540848,372.42475660729576,0.5833123703246266,-41.66876296753734,-52.63492378196223,-0.7776594251300702,-41.66876296753734
PEP-0170,12,0,0,0,1,18602,0.97359,0.24,9.87223062433206,0.4673232,11.0566666666667,684.624488991389,125.003008689979,26.1616560327282,5,5,467.3232,26.1616560327282,5,392.424840490923,0.97359,-74.89835950907701,429.8740202454615,0.8397289937476312,-16.027100625236884,-17.423327761540335,-0.2520042937341348,-16.027100625236884
PEP-0127,8,0,0,1,0,17015,1.0,0.233625,12.5711128336366,0.46725,8.93766666666667,508.924585902439,216.463436074147,42.4063935888231,5,4,467.25,42.4063935888231,5,636.0959038323465,1.0,168.8459038323465,551.6729519161732,1.3613609498819614,36.13609498819614,30.606159545411725,0.4450496322822392,36.13609498819614
PEP-0320,16,0,0,1,1,22442,0.61493,0.231805555555556,17.06,0.463611111111112,13.9171666666667,587.180555672192,171.899463141541,28.9876162529368,5,6,463.611111111112,28.9876162529368,5,434.814243794052,0.61493,-28.79686731705999,449.212677452582,0.9378857265779414,-6.211427342205858,-6.410519729844386,-0.0925159415948996,-6.211427342205858
PEP-0329,17,0,0,2,2,36213,0.98102,0.23071875,28.35,0.4614375,14.0621666666667,639.529406355558,241.338445054396,26.0655634097351,5,6,461.4375,26.0655634097351,5,390.9834511460265,0.98102,-70.45404885397352,426.2104755730133,0.8473161612266591,-15.268383877334095,-16.530341906602008,-0.2390277084162631,-15.268383877334095
PEP-0049,8,0,0,0,1,9710,92.949,0.245,8.58599345631128,0.4554501,8.107,493.773320561854,127.073189157003,60.2099924932495,5,1,455.4501,60.2099924932495,5,903.1498873987424,92.949,447.6997873987425,679.2999936993713,1.9829831794937411,98.29831794937414,65.90604910219902,0.9876724400660624,98.29831794937414
PEP-0015,7,0,0,0,1,8691,77.463,0.2935,13.3571775762391,0.45470781,11.299,934.443190951869,128.323848933258,71.1014233894382,5,1,454.70781,71.1014233894382,5,1066.521350841573,77.463,611.813540841573,760.6145804207865,2.3455091981850344,134.55091981850344,80.43673584367868,1.2299011585401036,134.55091981850344
PEP-0154,10,0,0,4,0,29494,0.89112,0.254925,13.6838155199334,0.454337532,13.3283333333333,1011.31886945988,328.167246584257,37.0885882534591,5,4,454.337532,37.0885882534591,5,556.3288238018865,0.89112,101.99129180188652,505.33317790094327,1.2244835273742838,22.44835273742837,20.182979519678224,0.2921733658698109,22.44835273742837
PEP-0299,17,0,0,0,1,18256,0.49199,0.226638889,45.62274711,0.453277778,10.2135,495.245966725619,89.4628499269747,19.1393042652322,5,6,453.277778,19.1393042652322,5,287.089563978483,0.49199,-166.188214021517,370.1836709892415,0.6333634206494962,-36.66365793505037,-44.89344804902183,-0.6588945467057656,-36.66365793505037
PEP-0033,7,0,2,0,0,16586,93.496,0.24225,29.2683484009208,0.45298812,9.30716666666667,1290.17153701074,223.721719835943,44.9619598528765,5,1,452.98812,44.9619598528765,5,674.4293977931475,93.496,221.4412777931475,563.7087588965737,1.4888456628689235,48.88456628689236,39.2829230162408,0.5741942086184515,48.88456628689236
PEP-0253,14,0,0,0,0,17884,0.92916,0.2435,16.6704258684146,0.45250092,12.2136666666667,536.840998110279,82.4290921254578,15.363656923406,5,5,452.50092,15.363656923406,5,230.45485385109,0.92916,-222.04606614891,341.47788692554496,0.5092914592330332,-49.07085407669668,-65.02502055054721,-0.9734365713009728,-49.07085407669668
PEP-0002,7,0,0,0,0,10988,96.733,0.23295,13.0732190462501,0.450679047,9.29416666666667,506.525679848844,121.131192411121,36.7465090435388,5,1,450.679047,36.7465090435388,5,551.197635653082,96.733,100.51858865308196,500.938341326541,1.2230380784777908,22.30380784777908,20.06606010370407,0.2904693219158902,22.30380784777908
PEP-0035,7,0,0,2,0,16223,100.0,0.224625,7.98315585550553,0.44925,12.8376666666667,1052.86062402028,147.49474026871,30.3056853990652,5,1,449.25,30.3056853990652,5,454.585280985978,100.0,5.335280985977988,451.917640492989,1.0118759732576026,1.1875973257602646,1.1805870158460343,0.0170324681629162,1.1875973257602646
PEP-0023,7,0,1,2,0,21548,100.0,0.2235,23.5378227070473,0.447,12.8798333333333,1239.89831685382,236.865329701308,36.6415026454594,5,1,447.0,36.6415026454594,5,549.622539681891,100.0,102.622539681891,498.3112698409455,1.2295806256865571,22.958062568655706,20.594063568870677,0.2981663379957989,22.958062568655706
PEP-0342,13,0,0,1,2,22368,0.78958,0.223277778,13.3,0.446555556,11.1596666666667,741.867280925643,100.389342490438,19.6633647687621,5,6,446.555556,19.6633647687621,5,294.9504715314315,0.78958,-151.60508446856852,370.75301376571576,0.6605011796817315,-33.94988203182686,-40.891126663739,-0.5983669567014608,-33.94988203182686
PEP-0318,15,0,0,1,1,21441,0.66768,0.2228125,16.41,0.445625,14.0166666666667,437.672895030149,103.593965259221,18.4010027459627,5,6,445.625,18.4010027459627,5,276.01504118944047,0.66768,-169.60995881055953,360.8200205947202,0.6193885917294597,-38.06114082705403,-47.00680370534888,-0.6910832840525477,-38.06114082705403
PEP-0129,8,0,1,0,0,12368,0.85647,0.26,21.6555027375623,0.4453644,10.3026666666667,538.455089935882,107.678330922849,29.0206799598018,5,4,445.3644,29.0206799598018,5,435.310199397027,0.85647,-10.05420060297297,440.3372996985135,0.9774247770971972,-2.257522290280267,-2.2832952397756894,-0.0329424184364118,-2.257522290280267
PEP-0019,7,0,0,0,0,5867,98.269,0.2266,26.07136057801,0.445355108,10.129,404.715617537636,72.7269124957238,41.3197616588397,5,1,445.355108,41.3197616588397,5,619.7964248825955,98.269,174.44131688259552,532.5757664412977,1.3916903921142303,39.16903921142306,32.754272326024626,0.4768382920466917,39.16903921142306
PEP-0145,11,0,0,1,1,22591,0.71981,0.30875,11.0067009299905,0.444482675,10.0536666666667,569.798591452144,302.01391322483,50.5479536092973,5,4,444.482675,50.5479536092973,5,758.2193041394595,0.71981,313.7366291394595,601.3509895697298,1.7058466995130002,70.58466995130001,52.171965221831584,0.7704880008239089,70.58466995130001
PEP-0194,11,0,0,1,0,20124,0.96988,0.2265,14.9733327269536,0.43935564,11.775,611.958579984788,145.740571522008,24.1404246210178,5,5,439.35564,24.1404246210178,5,362.106369315267,0.96988,-77.249270684733,400.7310046576335,0.8241759894450587,-17.58240105549413,-19.27708856736236,-0.2789756604040103,-17.58240105549413
PEP-0346,13,0,1,1,0,27455,1.0,0.21728125,13.54,0.4345625,8.8605,806.864431427214,150.169559130634,18.2322053215121,5,6,434.5625,18.2322053215121,5,273.48307982268153,1.0,-161.07942017731847,354.02278991134074,0.6293296817435502,-37.06703182564498,-45.49973187253233,-0.6681121070157164,-37.06703182564498
PEP-0113,12,0,1,0,0,21273,1.0,0.215833333333333,13.7168241546181,0.431666666666667,11.2781666666667,968.115654281296,176.499228971748,27.6562197733823,5,4,431.66666666666697,27.6562197733823,5,414.8432966007345,1.0,-16.823370065932465,423.2549816337007,0.9610269419322028,-3.897305806779719,-3.9747600845704834,-0.0573512180536445,-3.897305806779719
PEP-0134,9,0,1,1,0,18350,0.85975,0.250821428571429,16.037541833417,0.431287446428571,10.5758333333333,793.915864600935,187.464815623302,34.0535541550048,5,4,431.287446428571,34.0535541550048,5,510.803312325072,0.85975,79.51586589650094,471.0453793768215,1.18436860742171,18.43686074217099,16.880723042373962,0.2441181564207115,18.43686074217099
PEP-0048,8,0,1,1,0,22463,100.0,0.2154375,20.6272876013635,0.430875,10.9191666666667,1210.72551386055,218.804559913202,32.4688836328187,5,1,430.875,32.4688836328187,5,487.03325449228055,100.0,56.15825449228055,458.9541272461403,1.13033537451066,13.033537451065982,12.23613672007845,0.1767508888858453,13.033537451065982
PEP-0103,11,0,0,0,0,9615,1.0,0.2139375,14.2412863081153,0.427875,11.1563333333333,571.166412609798,118.129640401632,40.9532468024379,5,4,427.875,40.9532468024379,5,614.2987020365686,1.0,186.42370203656856,521.0868510182843,1.4356966451336688,43.56966451336689,35.77593671232883,0.5217509477721024,43.56966451336689
PEP-0151,10,0,0,1,0,13878,0.79031,0.26878125,16.350959484861,0.424841019375,11.6751666666667,527.491650251664,137.683770255302,33.0700317661772,5,4,424.841019375,33.0700317661772,5,496.0504764926581,0.79031,71.20945711765802,460.445747933829,1.1676143636563554,16.76143636563555,15.465330592626426,0.2235638636817769,16.76143636563555
PEP-0094,11,0,0,0,0,9776,0.93439,0.2255625,14.0032051416549,0.42152668875,10.632,291.900722506712,30.5598370424377,10.4200208137063,5,4,421.52668875,10.4200208137063,5,156.3003122055945,0.93439,-265.2263765444055,288.91350047779724,0.370795767805567,-62.92042321944332,-91.8013094250637,-1.431303317484775,-62.92042321944332
PEP-0300,15,0,3,0,2,35003,0.83563,0.2086875,18.37032008,0.417375,9.61333333333333,996.927917559315,261.743041233101,29.4228848383077,5,6,417.375,29.4228848383077,5,441.3432725746154,0.83563,23.96827257461547,429.3591362873077,1.0574262295887762,5.74262295887762,5.582336684825307,0.0805570185047657,5.74262295887762
PEP-0021,7,0,1,0,0,16448,93.498,0.22175,33.1452039657937,0.41466363,8.75916666666667,518.101590665037,203.813557893969,41.3046283021176,5,1,414.66363,41.3046283021176,5,619.569424531764,93.498,204.90579453176397,517.116527265882,1.4941494254795482,49.414942547954816,39.62468490712327,0.5793244350203477,49.414942547954816
PEP-0063,11,0,0,0,1,12833,0.81869,0.252333333333333,13.0060873949213,0.413165553333333,9.84633333333333,481.986892004797,59.001880476455,19.3613836307853,5,4,413.165553333333,19.3613836307853,5,290.4207544617795,0.81869,-122.74479887155348,351.79315389755624,0.7029161848530832,-29.70838151469168,-34.89118463837342,-0.5085754211026446,-29.70838151469168
PEP-0111,12,0,0,0,0,10726,0.6931,0.297428571428571,12.6842081421795,0.412295485714286,11.5711666666667,633.133174001074,97.3010865491233,30.2383885105113,5,4,412.295485714286,30.2383885105113,5,453.5758276576695,0.6931,41.28034194338352,432.9356566859777,1.1001231965270415,10.012319652704155,9.534983156475256,0.1376650919921895,10.012319652704155
PEP-0325,15,0,0,2,0,29365,0.77424,0.205358333333333,13.15,0.410716666666666,12.6835,560.999537671098,186.302089743695,21.1478619381003,5,6,410.716666666666,21.1478619381003,5,317.2179290715045,0.77424,-93.49873759516151,363.96729786908526,0.7723522194655805,-22.764778053441947,-25.688774277955023,-0.3726691782324471,-22.764778053441947
PEP-0045,8,0,0,0,1,9621,98.199,0.208392857142857,14.6874921861289,0.409279403571429,9.60883333333333,797.02749494043,100.541436842541,48.2490818900762,5,1,409.279403571429,48.2490818900762,5,723.7362283511429,98.199,314.45682477971394,566.5078159612859,1.768318224752382,76.83182247523817,55.50794109453263,0.822377924027971,76.83182247523817
PEP-0058,7,0,0,0,1,8576,0.61178,0.330214285714286,11.1312336068559,0.404036991428571,7.92066666666667,251.931845378307,44.6866107191563,25.2423943507633,5,4,404.036991428571,25.2423943507633,5,378.6359152614495,0.61178,-25.40107616712152,391.3364533450102,0.9371318054881316,-6.286819451186843,-6.490853573696445,-0.0936761209078987,-6.286819451186843
PEP-0006,7,0,0,0,1,8536,100.0,0.20175,20.7046844842295,0.4035,10.4061666666667,709.671137653994,109.689085455,62.3836008957517,5,1,403.5,62.3836008957517,5,935.7540134362756,100.0,532.2540134362755,669.6270067181377,2.319092970102293,131.90929701022935,79.48514741734634,1.2135606573349194,131.90929701022935
PEP-0302,17,0,0,0,0,15639,0.79778,0.2006,11.33399038,0.4012,9.991,570.525199741046,107.570982092831,22.9279327520582,5,6,401.2,22.9279327520582,5,343.918991280873,0.79778,-57.28100871912699,372.55949564043647,0.8572258007997832,-14.277419920021682,-15.374996313182114,-0.2222528219544138,-14.277419920021682
PEP-0075,9,0,0,0,1,10484,0.74199,0.269333333333333,12.6053210524916,0.39968528,9.71983333333334,428.332042483946,61.1687500481421,26.1103641303377,5,4,399.68528,26.1103641303377,5,391.6554619550655,0.74199,-8.029818044934473,395.6703709775328,0.9799096477985516,-2.009035220144828,-2.0294211126034574,-0.029279362682216,-2.009035220144828
PEP-0156,8,0,1,1,0,17315,0.92508,0.2154,14.4706113381592,0.398524464,12.5848333333333,669.522370799395,187.385709362919,36.07386839213,5,4,398.524464,36.07386839213,5,541.1080258819501,0.92508,142.58356188195006,469.816244940975,1.3577786930589788,35.77786930589788,30.34879347347034,0.441248351125493,35.77786930589788
PEP-0130,12,0,0,3,1,34061,0.53242,0.3725625,12.6602135929205,0.3967194525,9.883,1057.4366686563,532.777904832386,56.58339225901,5,4,396.7194525,56.58339225901,5,848.75088388515,0.53242,452.03143138515,622.735168192575,2.1394234100107554,113.94234100107556,72.588068648367,1.097222032326448,113.94234100107556
PEP-0018,7,0,0,2,0,16218,100.0,0.19675,17.4613116245002,0.3935,13.5118333333333,791.923913342019,114.050450848867,23.4411252618216,5,1,393.5,23.4411252618216,5,351.616878927324,100.0,-41.883121072675976,372.558439463662,0.893562589395995,-10.643741060400504,-11.242027192558364,-0.1623593088229365,-10.643741060400504
PEP-0246,13,0,0,0,0,16826,0.97552,0.201666666666667,14.4569055244099,0.393459733333333,11.1585,478.501288949163,87.8784820733708,17.4092638522467,5,5,393.459733333333,17.4092638522467,5,261.1389577837005,0.97552,-132.32077554963251,327.29934555851673,0.6636993208208871,-33.63006791791128,-40.428059922892615,-0.591398296999614,-33.63006791791128
PEP-0131,9,0,0,0,0,7993,0.76187,0.2565,20.3321526078934,0.39083931,10.6715,500.360569713839,95.6851528510742,39.9037294512174,5,4,390.83931,39.9037294512174,5,598.555941768261,0.76187,207.71663176826104,494.6976258841305,1.5314629988684123,53.14629988684123,41.9886049376176,0.6149105109173424,53.14629988684123
PEP-0005,7,0,0,0,1,8551,98.369,0.19725,14.814265961048,0.388065705,10.0408333333333,484.906604839625,80.0630599584401,45.4181188781712,5,1,388.065705,45.4181188781712,5,681.271783172568,98.369,293.206078172568,534.668744086284,1.7555578202216249,75.55578202216246,54.83882897879867,0.8119295129223395,75.55578202216246
PEP-0067,10,0,0,0,1,16471,0.75658,0.255928571428571,13.4266223162449,0.387260877142857,8.44666666666667,293.776217424026,89.5967125609895,21.6479927904198,5,4,387.260877142857,21.6479927904198,5,324.719891856297,0.75658,-62.54098528655999,355.990384499577,0.8385042513254206,-16.149574867457936,-17.56816700947559,-0.2541099964280293,-16.149574867457936
PEP-0313,17,0,0,1,1,23529,0.75156,0.19,15.51516102,0.38,12.0743333333333,728.819757618227,152.200033696834,24.3278721423282,5,6,380.0,24.3278721423282,5,364.918082134923,0.75156,-15.081917865077004,372.4590410674615,0.9603107424603236,-3.968925753967632,-4.049282257144967,-0.0584267785681944,-3.968925753967632
PEP-0096,8,0,0,0,0,6912,0.91273,0.203142857142857,11.0829794848179,0.37082916,12.143,436.912806955325,52.8716891563017,25.4975352798523,5,4,370.82916,25.4975352798523,5,382.4630291977845,0.91273,11.63386919778452,376.64609459889226,1.0313725846095396,3.1372584609539658,3.088806538714801,0.0445656022170238,3.1372584609539658
PEP-0028,7,0,0,0,0,10951,74.788,0.247714285714286,29.826231936683,0.37052112,7.30783333333333,361.548829319385,163.063704213288,49.6343421341392,5,1,370.52112,49.6343421341392,5,744.5151320120881,74.788,373.9940120120881,557.518126006044,2.0093729933993725,100.93729933993724,67.08194667881232,1.006745391736774,100.93729933993724
PEP-0119,11,0,0,2,1,22627,0.83061,0.22034375,12.542664012014,0.366039444375,12.914,1001.95919167698,188.573115083913,31.5044632257272,5,4,366.039444375,31.5044632257272,5,472.566948385908,0.83061,106.527504010908,419.303196380454,1.2910273896650677,29.102738966506767,25.40584115038571,0.368519608325041,29.102738966506767
PEP-0336,12,0,0,0,1,18544,0.99015,0.182958333333333,11.32,0.365916666666666,7.0735,498.000393840982,162.641966505602,34.1634563206255,5,6,365.916666666666,34.1634563206255,5,512.4518448093825,0.99015,146.53517814271646,439.18425573802426,1.400460518722979,40.0460518722979,33.365307664882565,0.4859013120483004,40.0460518722979
PEP-0037,7,0,1,0,0,11411,95.877,0.19035,12.5107034202117,0.365003739,10.3721666666667,804.45092321522,97.2248406743602,28.4009115982707,5,1,365.003739,28.4009115982707,5,426.0136739740605,95.877,61.00993497406051,395.5087064870303,1.1671487945334733,16.71487945334733,15.425686962990076,0.2229884954511111,16.71487945334733
PEP-0144,10,0,1,0,0,14141,0.97752,0.186107142857143,25.3068349754682,0.363846908571429,11.13,493.183041243698,122.298320098678,28.828305423633,5,4,363.84690857142897,28.828305423633,5,432.424581354495,0.97752,68.57767278306602,398.135744962962,1.1884794708090891,18.847947080908927,17.224696262689424,0.2491169831139897,18.847947080908927
PEP-0003,7,0,0,0,1,8651,86.753,0.207214285714286,19.6093517958338,0.359529218571429,,,107.2031417947,59.7964869448349,5,1,359.529218571429,59.7964869448349,5,896.9473041725236,86.753,537.4180856010946,628.2382613719763,2.494782782151887,149.47827821518874,85.54367325980047,1.3189142072440398,149.47827821518874
PEP-0126,10,0,0,2,0,19285,0.67735,0.26525,10.7975281554463,0.359334175,10.1933333333333,742.205174157823,177.491404844855,30.6786630100865,5,4,359.334175,30.6786630100865,5,460.1799451512975,0.67735,100.84577015129751,409.7570600756487,1.2806461983508737,28.064619835087363,24.611112285089007,0.3568719601560441,28.064619835087363
PEP-0237,13,0,0,1,0,27136,1.0,0.17959375,11.6821473258986,0.3591875,,,102.992489225988,12.6513965735539,5,5,359.1875,12.6513965735539,5,189.77094860330848,1.0,-169.41655139669152,274.47922430165426,0.5283339442583845,-47.16660557416154,-61.72290519536799,-0.9204779921330688,-47.16660557416154
PEP-0284,12,0,0,1,0,15871,0.8567,0.2079,19.9270087687782,0.35621586,12.7351666666667,361.809975999832,73.5812880357553,15.4540331497186,5,5,356.21586,15.4540331497186,5,231.81049724577895,0.8567,-124.40536275422104,294.0131786228895,0.6507584958338996,-34.92415041661004,-42.312852552023614,-0.6198058533483688,-34.92415041661004
PEP-0310,15,0,1,1,1,31895,0.92325,0.176475,22.40790934,0.35295,11.2928333333333,1132.31830181072,375.959982049128,42.8884305326406,5,6,352.95,42.8884305326406,5,643.326457989609,0.92325,290.37645798960904,498.1382289948045,1.82271272981898,82.27127298189802,58.29234559563137,0.8660872021213273,82.27127298189802
PEP-0029,7,0,1,0,0,11229,96.684,0.1812,29.723039192068,0.350382816,10.0253333333333,888.84961169085,131.151543736152,38.9323904580854,5,1,350.382816,38.9323904580854,5,583.985856871281,96.684,233.60304087128105,467.1843364356405,1.666708041045258,66.67080410452579,50.00232727268721,0.7370014080881625,66.67080410452579
PEP-0073,7,0,1,0,0,11297,0.68078,0.2573,10.0905380401644,0.350329388,9.31733333333333,362.959112574698,47.8015712197084,14.104503030217,5,4,350.329388,14.104503030217,5,211.567545453255,0.68078,-138.761842546745,280.9484667266275,0.6039103560825305,-39.60896439174695,-49.39049647199713,-0.7275936818162018,-39.60896439174695
PEP-0020,7,0,0,2,1,23919,84.831,0.201875,14.1106386384406,0.3425051625,11.2151666666667,942.502054972055,295.34928159765,46.3423839825597,5,1,342.50516250000004,46.3423839825597,5,695.1357597383956,84.831,352.6305972383955,518.8204611191978,2.0295628675039183,102.9562867503918,67.96775063144231,1.0211690294819655,102.9562867503918
PEP-0279,12,0,1,1,0,26252,0.99176,0.1725,11.994012368812,0.3421572,12.1678333333333,421.243649300548,166.139294010005,21.0954459355484,5,5,342.1572,21.0954459355484,5,316.431689033226,0.99176,-25.72551096677398,329.294444516613,0.9248137669855436,-7.518623301445646,-7.812312474490022,-0.1127652206063624,-7.518623301445646
PEP-0306,17,0,1,1,1,33768,1.0,0.169704545,27.63909446,0.33940909,9.67966666666667,990.646111750045,269.44982810627,28.8864404749482,5,6,339.40909000000005,28.8864404749482,5,433.296607124223,1.0,93.88751712422294,386.3528485621115,1.276620514566133,27.66205145661329,24.300977066338167,0.3523297363819955,27.66205145661329
PEP-0044,8,0,0,1,1,14618,100.0,0.16775,12.213658037925,0.3355,11.2905,774.273843243341,115.076412354334,32.1182316989963,5,1,335.5,32.1182316989963,5,481.77347548494447,100.0,146.27347548494447,408.6367377424722,1.4359865141130983,43.598651411309824,35.79547847142607,0.5220422003353973,43.598651411309824
PEP-0046,8,0,1,0,0,12359,93.593,0.1765,11.3597380485911,0.33038329,9.95483333333333,792.668715654944,86.3337099254932,23.2849771894957,5,1,330.38329,23.2849771894957,5,349.2746578424355,93.593,18.8913678424355,339.82897392121777,1.0571801553354454,5.718015533544539,5.559080976660651,0.0802212490593462,5.718015533544539
PEP-0172,11,0,0,0,0,15023,0.97602,0.166714285714286,10.7144810818985,0.325432954285714,9.81533333333334,494.221441213653,74.8912972381149,16.6170310497493,5,5,325.432954285714,16.6170310497493,5,249.2554657462395,0.97602,-76.1774885394745,287.3442100159767,0.7659195618136618,-23.408043818633814,-26.51088342279071,-0.3847352090897186,-23.408043818633814
PEP-0191,11,0,2,1,1,28271,0.86589,0.18703125,10.8893462837081,0.323896978125,12.1873333333333,824.516066258676,129.888859550847,16.9152549292659,5,5,323.89697812500003,16.9152549292659,5,253.72882393898848,0.86589,-70.16815418601155,288.8129010319943,0.783362739003598,-21.663726099640204,-24.295366978166403,-0.352247587396734,-21.663726099640204
PEP-0296,15,0,0,0,4,24248,0.64599,0.161015625,11.04300507,0.32203125,12.2801666666667,834.953970153825,166.403543096676,40.9417240174875,5,6,322.03125,40.9417240174875,5,614.1258602623125,0.64599,292.0946102623125,468.0785551311562,1.9070380910620088,90.70380910620086,62.40290375628664,0.93133366024083,90.70380910620086
PEP-0052,8,0,0,1,2,17309,98.616,0.163178571428571,7.80837444280015,0.32184036,11.4996666666667,950.773247589749,153.456156418019,42.7728506893047,5,1,321.84036,42.7728506893047,5,641.5927603395704,98.616,319.75240033957044,481.7165601697852,1.9935124368477917,99.35124368477916,66.37770564227041,0.9953126058482428,99.35124368477916
PEP-0327,17,0,2,2,0,41860,0.84276,0.160575,14.69,0.32115,14.0255,601.026061618718,287.512707850139,22.8947848264166,5,6,321.15,22.8947848264166,5,343.421772396249,0.84276,22.271772396249048,332.2858861981245,1.0693500619531342,6.93500619531342,6.702593556131231,0.0967342103747177,6.93500619531342
PEP-0260,14,0,0,1,0,28075,1.0,0.159125,7.62570530715808,0.31825,8.57816666666667,682.081002064873,152.281854268134,18.0803626320136,5,5,318.25,18.0803626320136,5,271.205439480204,1.0,-47.04456051979599,294.727719740102,0.8521773432213794,-14.782265677862055,-15.962041358471822,-0.2307743996921356,-14.782265677862055
PEP-0036,7,0,0,1,3,18953,98.13,0.1609,8.39145539145812,0.31578234,12.4323333333333,481.461045855928,160.247970185359,48.8799323405805,5,1,315.78234,48.8799323405805,5,733.1989851087076,98.13,417.4166451087076,524.4906625543538,2.321849236751832,132.18492367518323,79.58514324655876,1.2152742975902575,132.18492367518323
PEP-0338,12,0,1,0,1,23965,0.93939,0.15555,14.76,0.3111,10.0568333333333,781.379479082287,110.509391339176,17.3022375668038,5,6,311.1,17.3022375668038,5,259.533563502057,0.93939,-51.56643649794296,285.3167817510285,0.8342448200001833,-16.575517999981667,-18.07339763944925,-0.2614572714459031,-16.575517999981667
PEP-0236,14,0,0,0,1,25597,0.84647,0.18365625,11.2856152260755,0.310919011875,,,128.740255035009,18.7214982745847,5,5,310.919011875,18.7214982745847,5,280.8224741187705,0.84647,-30.09653775622945,295.87074299688527,0.903201359174751,-9.6798640825249,-10.172191224918205,-0.1468804377476647,-9.6798640825249
PEP-0147,10,0,0,0,1,11604,0.81285,0.1907,16.1608411203018,0.31002099,11.1648333333333,404.951105052439,79.057799411501,29.5134951325274,5,4,310.02099,29.5134951325274,5,442.702426987911,0.81285,132.681436987911,376.36170849395546,1.4279756573511715,42.79756573511717,35.25370248712269,0.5139713860070118,42.79756573511717
PEP-0004,7,0,0,0,0,11066,95.203,0.16275,11.7705631673529,0.309885765,9.08383333333333,267.195482584999,77.8363280296107,23.4460895323847,5,1,309.885765,23.4460895323847,5,351.6913429857705,95.203,41.805577985770526,330.7885539928852,1.1349064161942726,13.490641619427253,12.63815736099191,0.1825733385216311,13.490641619427253
PEP-0116,11,0,0,0,0,9626,0.80705,0.1919,10.1279491748506,0.30974579,,,93.9125424046651,32.5204454618274,5,4,309.74579,32.5204454618274,5,487.806681927411,0.80705,178.06089192741098,398.7762359637055,1.5748613788339496,57.48613788339496,44.65183124493335,0.655224846472771,57.48613788339496
PEP-0252,12,0,0,0,1,13210,0.98625,0.1565,12.6672380840888,0.30869625,12.3265,411.056765524952,63.7000046942121,20.1550402449651,5,5,308.69625,20.1550402449651,5,302.3256036744765,0.98625,-6.370646325523524,305.51092683723823,0.9793627349683596,-2.06372650316404,-2.085243363134276,-0.0300847927544718,-2.06372650316404
PEP-0312,17,0,0,1,1,23607,0.83711,0.1542,15.24278412,0.3084,11.8313333333333,623.740333404623,159.570234423561,25.4108915255051,5,6,308.40000000000003,25.4108915255051,5,381.1633728825765,0.83711,72.76337288257645,344.78168644128823,1.2359383037697032,23.593830376970317,21.1041872999734,0.3056067278158721,23.593830376970317
PEP-0132,9,0,2,1,0,23598,0.88674,0.173892857142857,11.6542261324989,0.308395504285714,10.5643333333333,939.023911237318,227.879593503836,32.1891111540294,5,4,308.395504285714,32.1891111540294,5,482.836667310441,0.88674,174.44116302472702,395.6160857980775,1.5656410699914596,56.56410699914596,44.09354656872112,0.6467535064375085,56.56410699914596
PEP-0171,12,0,1,0,1,23956,0.96537,0.1593,8.17939334426811,0.307566882,10.0891666666667,747.840419724676,113.199696163487,17.7309487592198,5,5,307.566882,17.7309487592198,5,265.964231388297,0.96537,-41.60265061170298,286.7655566941485,0.8647362474751005,-13.526375252489958,-14.507547939613453,-0.2096679303276,-13.526375252489958
PEP-0297,17,0,0,0,1,18269,0.62135,0.1525,18.70673066,0.305,,,123.590287960178,26.4183420888757,5,6,305.0,26.4183420888757,5,396.2751313331355,0.62135,91.2751313331355,350.6375656665677,1.2992627256824114,29.92627256824115,26.03119011496101,0.3776931896111618,29.92627256824115
